"Periodestart_noDM","Periodeende_noDM","FuenfjahresPeriode_noDM","DatenstandCd","QuarSort","QuarCd","QuarLang","KreisSort","KreisCd","KreisLang","AnzZimmerLevel2Sort_noDM","AnzZimmerLevel2Cd_noDM","AnzZimmerLevel2Lang_noDM","EigentuemerSSZPubl1Sort","EigentuemerSSZPubl1Cd","EigentuemerSSZPubl1Lang","MietwohnungSort","MietwohnungCd","MietwohnungLang","HHtypPubl1Sort_noDM","HHtypPubl1Cd_noDM","HHtypPubl1Lang_noDM","AnzWhgStat","Wohnflaeche","AnzBestWir","AnzRentner","AnzKinder"
2020,2024,"2020–2024","D",51,"051","Gewerbeschule",5,"5","Kreis 5",5,"5","5-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",7,"7","2 Erwachsene mit 3+ Kindern",2,222,11,0,7
2020,2024,"2020–2024","D",51,"051","Gewerbeschule",5,"5","Kreis 5",5,"5","5-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",8,"8","1 Erwachsener mit Kind",1,122,3,0,2
2020,2024,"2020–2024","D",51,"051","Gewerbeschule",5,"5","Kreis 5",5,"5","5-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",9,"9","Andere Haushalte (3+ Erwachsene)",4,443,15,2,1
2020,2024,"2020–2024","D",51,"051","Gewerbeschule",5,"5","Kreis 5",6,"6","6-Zimmer und mehr",2,"2","Wohnbaugenossenschaften",1,"J","Ja",7,"7","2 Erwachsene mit 3+ Kindern",1,127,6,1,4
2020,2024,"2020–2024","D",51,"051","Gewerbeschule",5,"5","Kreis 5",6,"6","6-Zimmer und mehr",2,"2","Wohnbaugenossenschaften",1,"J","Ja",9,"9","Andere Haushalte (3+ Erwachsene)",11,1875,83,4,16
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",1,"1","1-Zimmer",1,"1","Öffentliche Hand",1,"J","Ja",1,"1","1 Person im Erwerbsalter",10,350,10,0,0
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",1,"1","1-Zimmer",1,"1","Öffentliche Hand",1,"J","Ja",3,"3","1 Person im Rentenalter",2,70,2,2,0
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",1,"1","1-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",1,"1","1 Person im Erwerbsalter",76,3275,76,0,0
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",1,"1","1-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",2,"2","2 Personen im Erwerbsalter",15,710,30,0,0
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",1,"1","1-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",3,"3","1 Person im Rentenalter",1,39,1,1,0
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",1,"1","1-Zimmer",4,"4","Natürliche Personen",1,"J","Ja",1,"1","1 Person im Erwerbsalter",17,760,17,0,0
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",1,"1","1-Zimmer",4,"4","Natürliche Personen",1,"J","Ja",2,"2","2 Personen im Erwerbsalter",5,221,10,0,0
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",1,"1","1-Zimmer",4,"4","Natürliche Personen",1,"J","Ja",8,"8","1 Erwachsener mit Kind",1,40,2,0,1
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",1,"1","1-Zimmer",4,"4","Natürliche Personen",2,"N","Nein",3,"3","1 Person im Rentenalter",1,40,1,1,0
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",2,"2","2-Zimmer",1,"1","Öffentliche Hand",1,"J","Ja",1,"1","1 Person im Erwerbsalter",10,543,10,0,0
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",2,"2","2-Zimmer",1,"1","Öffentliche Hand",1,"J","Ja",2,"2","2 Personen im Erwerbsalter",4,229,8,0,0
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",2,"2","2-Zimmer",1,"1","Öffentliche Hand",1,"J","Ja",3,"3","1 Person im Rentenalter",4,223,4,4,0
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",2,"2","2-Zimmer",1,"1","Öffentliche Hand",1,"J","Ja",4,"4","2 Personen, davon mindestens eine im Rentenalter",1,61,2,2,0
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",2,"2","2-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",1,"1","1 Person im Erwerbsalter",19,1113,19,0,0
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",2,"2","2-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",2,"2","2 Personen im Erwerbsalter",5,300,10,0,0
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",2,"2","2-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",3,"3","1 Person im Rentenalter",21,1212,21,21,0
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",2,"2","2-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",4,"4","2 Personen, davon mindestens eine im Rentenalter",5,294,10,9,0
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",2,"2","2-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",1,"1","1 Person im Erwerbsalter",68,4286,68,0,0
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",2,"2","2-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",2,"2","2 Personen im Erwerbsalter",30,1932,60,0,0
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",2,"2","2-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",3,"3","1 Person im Rentenalter",5,311,5,5,0
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",2,"2","2-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",4,"4","2 Personen, davon mindestens eine im Rentenalter",2,117,4,4,0
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",2,"2","2-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",5,"5","2 Erwachsene mit 1 Kind",4,258,12,0,4
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",2,"2","2-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",6,"6","2 Erwachsene mit 2 Kindern",1,56,4,0,2
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",2,"2","2-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",9,"9","Andere Haushalte (3+ Erwachsene)",2,109,6,0,0
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",2,"2","2-Zimmer",4,"4","Natürliche Personen",1,"J","Ja",1,"1","1 Person im Erwerbsalter",15,838,15,0,0
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",2,"2","2-Zimmer",4,"4","Natürliche Personen",1,"J","Ja",2,"2","2 Personen im Erwerbsalter",6,336,12,0,0
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",2,"2","2-Zimmer",4,"4","Natürliche Personen",1,"J","Ja",3,"3","1 Person im Rentenalter",3,186,3,3,0
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",2,"2","2-Zimmer",4,"4","Natürliche Personen",1,"J","Ja",9,"9","Andere Haushalte (3+ Erwachsene)",1,62,3,0,0
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",3,"3","3-Zimmer",1,"1","Öffentliche Hand",1,"J","Ja",1,"1","1 Person im Erwerbsalter",2,145,2,0,1
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",3,"3","3-Zimmer",1,"1","Öffentliche Hand",1,"J","Ja",2,"2","2 Personen im Erwerbsalter",7,506,14,0,0
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",3,"3","3-Zimmer",1,"1","Öffentliche Hand",1,"J","Ja",4,"4","2 Personen, davon mindestens eine im Rentenalter",5,362,10,8,0
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",3,"3","3-Zimmer",1,"1","Öffentliche Hand",1,"J","Ja",5,"5","2 Erwachsene mit 1 Kind",7,510,21,0,7
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",3,"3","3-Zimmer",1,"1","Öffentliche Hand",1,"J","Ja",6,"6","2 Erwachsene mit 2 Kindern",1,73,4,0,2
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",3,"3","3-Zimmer",1,"1","Öffentliche Hand",1,"J","Ja",8,"8","1 Erwachsener mit Kind",12,874,24,0,12
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",3,"3","3-Zimmer",1,"1","Öffentliche Hand",1,"J","Ja",9,"9","Andere Haushalte (3+ Erwachsene)",5,365,17,1,2
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",3,"3","3-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",1,"1","1 Person im Erwerbsalter",4,343,4,0,0
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",3,"3","3-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",2,"2","2 Personen im Erwerbsalter",18,1510,36,0,0
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",3,"3","3-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",3,"3","1 Person im Rentenalter",3,272,3,3,0
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",3,"3","3-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",4,"4","2 Personen, davon mindestens eine im Rentenalter",7,568,14,13,0
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",3,"3","3-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",5,"5","2 Erwachsene mit 1 Kind",3,254,9,0,3
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",3,"3","3-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",6,"6","2 Erwachsene mit 2 Kindern",1,97,4,0,2
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",3,"3","3-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",7,"7","2 Erwachsene mit 3+ Kindern",1,94,5,0,3
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",3,"3","3-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",8,"8","1 Erwachsener mit Kind",3,282,6,0,3
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",3,"3","3-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",9,"9","Andere Haushalte (3+ Erwachsene)",1,100,3,0,0
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",3,"3","3-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",1,"1","1 Person im Erwerbsalter",15,1291,15,0,0
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",3,"3","3-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",2,"2","2 Personen im Erwerbsalter",80,7074,160,0,0
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",3,"3","3-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",3,"3","1 Person im Rentenalter",1,96,1,1,0
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",3,"3","3-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",4,"4","2 Personen, davon mindestens eine im Rentenalter",5,409,10,7,0
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",3,"3","3-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",5,"5","2 Erwachsene mit 1 Kind",21,1824,63,0,21
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",3,"3","3-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",6,"6","2 Erwachsene mit 2 Kindern",7,604,28,0,14
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",3,"3","3-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",9,"9","Andere Haushalte (3+ Erwachsene)",3,251,11,0,2
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",3,"3","3-Zimmer",4,"4","Natürliche Personen",1,"J","Ja",1,"1","1 Person im Erwerbsalter",4,241,4,0,0
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",3,"3","3-Zimmer",4,"4","Natürliche Personen",1,"J","Ja",2,"2","2 Personen im Erwerbsalter",17,1269,34,0,0
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",3,"3","3-Zimmer",4,"4","Natürliche Personen",1,"J","Ja",5,"5","2 Erwachsene mit 1 Kind",3,232,9,0,3
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",3,"3","3-Zimmer",4,"4","Natürliche Personen",1,"J","Ja",6,"6","2 Erwachsene mit 2 Kindern",2,145,8,0,4
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",3,"3","3-Zimmer",4,"4","Natürliche Personen",1,"J","Ja",8,"8","1 Erwachsener mit Kind",3,219,7,0,4
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",3,"3","3-Zimmer",4,"4","Natürliche Personen",2,"N","Nein",2,"2","2 Personen im Erwerbsalter",1,82,2,0,0
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",4,"4","4-Zimmer",1,"1","Öffentliche Hand",1,"J","Ja",1,"1","1 Person im Erwerbsalter",1,97,1,0,0
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",4,"4","4-Zimmer",1,"1","Öffentliche Hand",1,"J","Ja",5,"5","2 Erwachsene mit 1 Kind",2,194,6,0,2
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",4,"4","4-Zimmer",1,"1","Öffentliche Hand",1,"J","Ja",6,"6","2 Erwachsene mit 2 Kindern",9,873,36,0,18
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",4,"4","4-Zimmer",1,"1","Öffentliche Hand",1,"J","Ja",7,"7","2 Erwachsene mit 3+ Kindern",3,291,15,0,9
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",4,"4","4-Zimmer",1,"1","Öffentliche Hand",1,"J","Ja",8,"8","1 Erwachsener mit Kind",2,194,6,0,4
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",4,"4","4-Zimmer",1,"1","Öffentliche Hand",1,"J","Ja",9,"9","Andere Haushalte (3+ Erwachsene)",3,291,13,0,2
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",4,"4","4-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",2,"2","2 Personen im Erwerbsalter",1,112,2,0,0
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",4,"4","4-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",4,"4","2 Personen, davon mindestens eine im Rentenalter",1,110,2,2,0
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",4,"4","4-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",5,"5","2 Erwachsene mit 1 Kind",3,321,9,0,3
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",4,"4","4-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",6,"6","2 Erwachsene mit 2 Kindern",20,2182,80,0,40
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",4,"4","4-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",7,"7","2 Erwachsene mit 3+ Kindern",10,1076,53,0,33
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",4,"4","4-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",8,"8","1 Erwachsener mit Kind",3,320,9,0,6
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",4,"4","4-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",9,"9","Andere Haushalte (3+ Erwachsene)",8,869,34,2,10
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",4,"4","4-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",1,"1","1 Person im Erwerbsalter",8,807,8,0,0
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",4,"4","4-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",2,"2","2 Personen im Erwerbsalter",38,4165,76,0,0
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",4,"4","4-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",3,"3","1 Person im Rentenalter",1,95,1,1,0
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",4,"4","4-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",5,"5","2 Erwachsene mit 1 Kind",39,4302,117,0,39
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",4,"4","4-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",6,"6","2 Erwachsene mit 2 Kindern",36,3970,144,1,72
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",4,"4","4-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",7,"7","2 Erwachsene mit 3+ Kindern",5,566,25,0,15
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",4,"4","4-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",8,"8","1 Erwachsener mit Kind",1,114,3,0,2
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",4,"4","4-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",9,"9","Andere Haushalte (3+ Erwachsene)",18,2011,58,0,2
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",4,"4","4-Zimmer",4,"4","Natürliche Personen",1,"J","Ja",2,"2","2 Personen im Erwerbsalter",3,309,6,0,0
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",4,"4","4-Zimmer",4,"4","Natürliche Personen",1,"J","Ja",5,"5","2 Erwachsene mit 1 Kind",1,109,3,0,1
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",4,"4","4-Zimmer",4,"4","Natürliche Personen",1,"J","Ja",6,"6","2 Erwachsene mit 2 Kindern",2,220,8,0,4
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",4,"4","4-Zimmer",4,"4","Natürliche Personen",1,"J","Ja",7,"7","2 Erwachsene mit 3+ Kindern",1,125,5,0,3
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",4,"4","4-Zimmer",4,"4","Natürliche Personen",1,"J","Ja",9,"9","Andere Haushalte (3+ Erwachsene)",1,120,3,0,0
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",4,"4","4-Zimmer",4,"4","Natürliche Personen",2,"N","Nein",6,"6","2 Erwachsene mit 2 Kindern",1,110,4,0,2
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",5,"5","5-Zimmer",1,"1","Öffentliche Hand",1,"J","Ja",1,"1","1 Person im Erwerbsalter",1,125,1,0,0
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",5,"5","5-Zimmer",1,"1","Öffentliche Hand",1,"J","Ja",7,"7","2 Erwachsene mit 3+ Kindern",5,550,27,0,17
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",5,"5","5-Zimmer",1,"1","Öffentliche Hand",1,"J","Ja",9,"9","Andere Haushalte (3+ Erwachsene)",1,110,5,0,0
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",5,"5","5-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",6,"6","2 Erwachsene mit 2 Kindern",6,750,24,0,12
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",5,"5","5-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",7,"7","2 Erwachsene mit 3+ Kindern",10,1233,51,0,31
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",5,"5","5-Zimmer",2,"2","Wohnbaugenossenschaften",1,"J","Ja",9,"9","Andere Haushalte (3+ Erwachsene)",2,241,9,0,3
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",5,"5","5-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",1,"1","1 Person im Erwerbsalter",1,126,1,0,0
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",5,"5","5-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",2,"2","2 Personen im Erwerbsalter",3,375,6,0,0
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",5,"5","5-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",5,"5","2 Erwachsene mit 1 Kind",2,240,6,0,2
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",5,"5","5-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",6,"6","2 Erwachsene mit 2 Kindern",8,993,32,0,16
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",5,"5","5-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",7,"7","2 Erwachsene mit 3+ Kindern",3,370,16,0,10
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",5,"5","5-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",9,"9","Andere Haushalte (3+ Erwachsene)",15,1877,60,0,0
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",5,"5","5-Zimmer",4,"4","Natürliche Personen",1,"J","Ja",6,"6","2 Erwachsene mit 2 Kindern",1,123,4,0,2
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",5,"5","5-Zimmer",4,"4","Natürliche Personen",1,"J","Ja",8,"8","1 Erwachsener mit Kind",1,101,3,0,2
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",5,"5","5-Zimmer",4,"4","Natürliche Personen",1,"J","Ja",9,"9","Andere Haushalte (3+ Erwachsene)",2,210,8,0,0
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",6,"6","6-Zimmer und mehr",1,"1","Öffentliche Hand",1,"J","Ja",7,"7","2 Erwachsene mit 3+ Kindern",2,274,11,0,7
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",6,"6","6-Zimmer und mehr",1,"1","Öffentliche Hand",1,"J","Ja",9,"9","Andere Haushalte (3+ Erwachsene)",6,1029,35,0,9
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",6,"6","6-Zimmer und mehr",2,"2","Wohnbaugenossenschaften",1,"J","Ja",7,"7","2 Erwachsene mit 3+ Kindern",2,290,10,0,6
2020,2024,"2020–2024","D",61,"061","Unterstrass",6,"6","Kreis 6",6,"6","6-Zimmer und mehr",2,"2","Wohnbaugenossenschaften",1,"J","Ja",9,"9","Andere Haushalte (3+ Erwachsene)",1,540,9,9,0
2020,2024,"2020–2024","D",63,"063","Oberstrass",6,"6","Kreis 6",1,"1","1-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",1,"1","1 Person im Erwerbsalter",1,40,1,0,0
2020,2024,"2020–2024","D",63,"063","Oberstrass",6,"6","Kreis 6",1,"1","1-Zimmer",4,"4","Natürliche Personen",1,"J","Ja",1,"1","1 Person im Erwerbsalter",1,30,1,0,0
2020,2024,"2020–2024","D",63,"063","Oberstrass",6,"6","Kreis 6",2,"2","2-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",1,"1","1 Person im Erwerbsalter",5,297,5,0,0
2020,2024,"2020–2024","D",63,"063","Oberstrass",6,"6","Kreis 6",2,"2","2-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",2,"2","2 Personen im Erwerbsalter",7,442,14,0,0
2020,2024,"2020–2024","D",63,"063","Oberstrass",6,"6","Kreis 6",2,"2","2-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",3,"3","1 Person im Rentenalter",2,136,2,2,0
2020,2024,"2020–2024","D",63,"063","Oberstrass",6,"6","Kreis 6",2,"2","2-Zimmer",4,"4","Natürliche Personen",1,"J","Ja",1,"1","1 Person im Erwerbsalter",5,344,5,0,0
2020,2024,"2020–2024","D",63,"063","Oberstrass",6,"6","Kreis 6",2,"2","2-Zimmer",4,"4","Natürliche Personen",1,"J","Ja",2,"2","2 Personen im Erwerbsalter",4,312,8,0,0
2020,2024,"2020–2024","D",63,"063","Oberstrass",6,"6","Kreis 6",2,"2","2-Zimmer",4,"4","Natürliche Personen",1,"J","Ja",3,"3","1 Person im Rentenalter",2,130,2,2,0
2020,2024,"2020–2024","D",63,"063","Oberstrass",6,"6","Kreis 6",2,"2","2-Zimmer",4,"4","Natürliche Personen",1,"J","Ja",5,"5","2 Erwachsene mit 1 Kind",1,72,3,0,1
2020,2024,"2020–2024","D",63,"063","Oberstrass",6,"6","Kreis 6",2,"2","2-Zimmer",4,"4","Natürliche Personen",1,"J","Ja",9,"9","Andere Haushalte (3+ Erwachsene)",2,141,7,0,1
2020,2024,"2020–2024","D",63,"063","Oberstrass",6,"6","Kreis 6",3,"3","3-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",1,"1","1 Person im Erwerbsalter",1,91,1,0,0
2020,2024,"2020–2024","D",63,"063","Oberstrass",6,"6","Kreis 6",3,"3","3-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",2,"2","2 Personen im Erwerbsalter",5,393,10,0,0
2020,2024,"2020–2024","D",63,"063","Oberstrass",6,"6","Kreis 6",3,"3","3-Zimmer",3,"3","Übrige private Gesellschaften",1,"J","Ja",9,"9","Andere Haushalte (3+ Erwachsene)",1,83,3,0,0
2020,2024,"2020–2024","D",63,"063","Oberstrass",6,"6","Kreis 6",3,"3","3-Zimmer",4,"4","Natürliche Personen",1,"J","Ja",1,"1","1 Person im Erwerbsalter",3,249,3,0,0
2020,2024,"2020–2024","D",63,"063","Oberstrass",6,"6","Kreis 6",3,"3","3-Zimmer",4,"4","Natürliche Personen",1,"J","Ja",2,"2","2 Personen im Erwerbsalter",6,600,12,0,0
2020,2024,"2020–2024","D",63,"063","Oberstrass",6,"6","Kreis 6",3,"3","3-Zimmer",4,"4","Natürliche Personen",1,"J","Ja",5,"5","2 Erwachsene mit 1 Kind",2,210,6,0,2
